,date,poolDayDatas_date,poolDayDatas_volumeUSD,poolDayDatas_volumeToken0,poolDayDatas_volumeToken1,poolDayDatas_liquidity,poolDayDatas_sqrtPrice,poolDayDatas_tick,date,avgGasPrice
188,2021-11-09,1636416000,447566656.6544364,447488285.444041,93574.63155482439,34560269030100124427,1151709165063482059322767646072664,191698,2021-11-09,121700827405.0
189,2021-11-10,1636502400,1058081016.2924788,1057984102.86952,225809.13071323597,31759471570502900030,1164657679437982129350361341802521,191921,2021-11-10,159865464888.0
190,2021-11-11,1636588800,652209926.5925951,652192796.86922,139089.18020166762,42595871854905734938,1152457039260421056428264800171717,191711,2021-11-11,139663453450.0
191,2021-11-12,1636675200,837134127.0324893,837011896.706747,180101.64558469452,36051439155237236633,1159226743815231593216005146564421,191828,2021-11-12,
192,2021-11-13,1636761600,380105925.5831684,380083290.005478,81834.66678929544,35419591886549576900,1162098414163137736817958878263613,191877,2021-11-13,162362513795.0
193,2021-11-14,1636848000,488861394.6274711,488671511.066308,106529.32648831695,40241971104078694607,1164520860001613673256205969956086,191919,2021-11-14,
194,2021-11-15,1636934400,571489047.1183907,571408800.206981,122696.72799761513,35153278297219720396,1173031138805221353279938286310784,192064,2021-11-15,205470603110.0
195,2021-11-16,1637020800,881951648.9277012,881665240.377037,203897.6356279168,6163981714745195468,1219634604374531371288662162375847,192844,2021-11-16,106642215519.0
196,2021-11-17,1637107200,677564335.1033741,677378184.721792,161683.16376274778,22808516827874062351,1210060602974857174439622848046770,192686,2021-11-17,140306826181.0
197,2021-11-18,1637193600,1173550351.6117187,1173164241.238834,284465.3817650332,22347960270106056203,1252705617645076985814478076510208,193379,2021-11-18,117188860625.5
198,2021-11-19,1637280000,773885092.5831147,773957400.909573,187038.5728967331,26346804572262684752,1208580585851703871870641084506998,192662,2021-11-19,
199,2021-11-20,1637366400,510634760.65178436,510717785.051891,118506.83870610189,26144697956347817050,1192286554984633989589622708743832,192390,2021-11-20,86900000000.0
200,2021-11-21,1637452800,488397280.1412831,488251261.487825,112212.91004114792,22982482215672268422,1212310290901743932057620027648846,192723,2021-11-21,165317387725.5
201,2021-11-22,1637539200,1082675332.1583846,1082467207.174251,259528.48745134508,25304347035549252818,1238273523238688975458882188021899,193147,2021-11-22,
202,2021-11-23,1637625600,864872187.905766,864910898.567878,205699.57403204747,27764652511315879301,1202004176403058186672861342807698,192553,2021-11-23,147250525713.0
203,2021-11-24,1637712000,847957103.0823338,847842067.638003,198766.20876455127,23122878326190218978,1212158618764250922277375152681640,192721,2021-11-24,143302511955.33334
204,2021-11-25,1637798400,632569808.3000833,632688689.490776,143511.38127186574,34000379107795836379,1178070942592674940908181352637500,192150,2021-11-25,123075558562.0
205,2021-11-26,1637884800,1434221221.2465105,1433932220.400564,346779.8788474693,21786924145552212355,1246241614733954367197975613821982,193275,2021-11-26,114627089283.4
206,2021-11-27,1637971200,624898115.7962524,624850160.307726,152022.42802232318,21655166239871830845,1237732850839827776413241525835882,193138,2021-11-27,124628408800.0
207,2021-11-28,1638057600,874490486.5053421,874625257.451834,213469.41737577596,27914755899727989138,1208954810775351660986401803668282,192668,2021-11-28,127777260793.0
208,2021-11-29,1638144000,772202437.6388781,772189267.477849,177140.3360936495,31829959698014329914,1188192259039773668807767869907469,192321,2021-11-29,108702315983.33333
209,2021-11-30,1638230400,1322576487.4795585,1322509649.810826,290549.962236084,19387220743410691899,1163808206864878162605630526790554,191907,2021-11-30,140000000000.0
210,2021-12-01,1638316800,746738119.985964,746522438.677978,159857.1927499789,25510775862988984862,1169656398920877280936279793649173,192007,2021-12-01,
211,2021-12-02,1638403200,1019065235.3056791,1019034655.21442,224734.98684483848,25925871183158452156,1178293629986543490599059918607889,192154,2021-12-02,117323012948.5
212,2021-12-03,1638489600,1319145441.3414795,1318845804.547181,303461.2933217391,24705106975334413442,1219782630902901535987461350724092,192846,2021-12-03,
213,2021-12-04,1638576000,1523212188.9216442,1522718507.136642,381018.3345025671,25111402053017352809,1233567311554093287307876272198237,193071,2021-12-04,110304808824.14285
214,2021-12-05,1638662400,1254711467.4851077,1254749800.445608,302621.60788444954,25401379974108440187,1223050090702797651852143088628611,192900,2021-12-05,107309248565.0
215,2021-12-06,1638748800,1513350400.784781,1513410468.500424,368441.5208174683,24988723829181728752,1200617103076108662918303869865380,192529,2021-12-06,95044954811.0
216,2021-12-07,1638835200,807124569.797832,807077457.410144,185755.88453251278,24164797377877041188,1206810620065520013105098438095291,192632,2021-12-07,91242952361.0
217,2021-12-08,1638921600,799648473.5502399,799737405.813727,183681.84505092583,24716545238676116076,1189240319655212215402995865590741,192339,2021-12-08,77106710372.25
218,2021-12-09,1639008000,1279260322.3542168,1278984671.39793,300395.0807566935,25282257153653180303,1235256377296226714527805136577173,193098,2021-12-09,85266529424.0
219,2021-12-10,1639094400,1355320566.1126432,1355095278.616532,332247.0287608114,8703459302244342835,1268866057100393657203151354546781,193635,2021-12-10,74376288581.75
220,2021-12-11,1639180800,867270226.2198551,867268211.598995,216375.81816195493,25796468659861197650,1239979820622554801184472767278759,193175,2021-12-11,49721280981.666664
221,2021-12-12,1639267200,583869859.938809,583866937.974206,143141.54422743738,26241400234523150232,1232156656575216113826722958130034,193048,2021-12-12,62199101333.333336
222,2021-12-13,1639353600,910681074.0519894,910257017.668163,233481.14239830922,4219788275748208174,1289492429102298569970902548328063,193958,2021-12-13,97297343544.0
223,2021-12-14,1639440000,918746865.0863907,918423262.429828,242281.5925010571,35521866219649987615,1274884944346715539464286739291526,193730,2021-12-14,79341719325.0
224,2021-12-15,1639526400,1550078507.3715901,1550115032.94542,402579.47349932074,25631208644310002262,1249600033203234408021471924361021,193329,2021-12-15,123516504414.0
225,2021-12-16,1639612800,817245101.5260485,817108922.601578,202285.6392816464,36354268496561590890,1259103353572310239608108539425691,193481,2021-12-16,141295643686.5
226,2021-12-17,1639699200,1131939467.547479,1131862765.576837,292884.06230695464,38900398359827538872,1272693150573178637966088526197990,193695,2021-12-17,76650348049.0
227,2021-12-18,1639785600,744770187.6199676,744829883.292761,190854.69170321253,27342367653764103529,1258698753377332550819938874037715,193474,2021-12-18,48057691768.0
228,2021-12-19,1639872000,668383957.5189803,668413795.323472,169308.9349236613,26891614475247891889,1264671429776189812456456973653719,193569,2021-12-19,44265648861.0
229,2021-12-20,1639958400,992296970.5062876,992263776.898021,257769.4872222755,27176421857428757847,1261734943444930468062784006897159,193523,2021-12-20,74605441215.4
230,2021-12-21,1640044800,600001499.7618053,599978494.82314,150065.13465618488,29513134685585308813,1249979017974240548547072692237952,193335,2021-12-21,72912186741.8
231,2021-12-22,1640131200,458181940.38454825,458171455.581268,114197.3687136669,26695023198352142298,1255580098943384825754386351212792,193425,2021-12-22,57317849364.0
232,2021-12-23,1640217600,648732555.0175421,648791908.518142,161921.15324710982,30858586023004538507,1236026814591822417187072655044641,193111,2021-12-23,
233,2021-12-24,1640304000,509718628.64615315,509746810.050683,124712.6029325653,38603689461200255744,1246116917370344866642254484183223,193273,2021-12-24,113124335797.33333
234,2021-12-25,1640390400,400980057.6691415,400998852.287399,98528.56297278086,48051833450715990889,1237528338211465401454802666273905,193135,2021-12-25,60893911587.0
235,2021-12-26,1640476800,419176362.8499305,419209100.264889,103271.52511061079,41036242772063444274,1242450882683173046905222985433477,193214,2021-12-26,62399143884.0
236,2021-12-27,1640563200,418328722.6354077,418295811.943185,102547.54751349699,39366940379292237243,1246744280165934817477479961713006,193283,2021-12-27,
237,2021-12-28,1640649600,910456089.1025167,910250581.966605,234143.55744138447,29196339004488634163,1285822874305467654976525516207405,193901,2021-12-28,148365010632.0
238,2021-12-29,1640736000,559908248.6618382,559839315.666305,148670.93726364535,4545937074113037898,1315011753391385770299094646787486,194350,2021-12-29,118423384472.33333
239,2021-12-30,1640822400,468689337.4918876,468548512.234243,126869.90910649096,8103553162682049265,1300907640983387655735246512325064,194134,2021-12-30,112094541094.33333
240,2021-12-31,1640908800,476112702.0971039,475962302.389061,127447.71026137278,5601615987093361443,1306585747936114052537157081540274,194221,2021-12-31,103262326063.0
241,2022-01-01,1640995200,383895781.7379213,383805664.382047,103096.8315060949,31087554658478370619,1290568678617460783035121282602731,193974,2022-01-01,626446880829.0
242,2022-01-02,1641081600,427870515.05715245,427797301.430214,113306.96922062678,39015217425572397857,1280325260272903711468069754604183,193815,2022-01-02,80150897719.0
243,2022-01-03,1641168000,498745548.3903261,498660445.248834,131769.70901760008,10617703726174349832,1291279366873177213238450889408893,193985,2022-01-03,83799739914.5
244,2022-01-04,1641254400,660843923.8289838,660814228.589789,173903.9792247907,32180710380930508911,1287253364624971798148738141779942,193923,2022-01-04,111721104948.0
245,2022-01-05,1641340800,836460115.9495945,836241542.073905,227018.56677192173,6204437116380725102,1331271783287649144968662993399968,194595,2022-01-05,190310114054.33334
246,2022-01-06,1641427200,636625001.2174591,636264319.042862,186234.16716361546,10218234689254322659,1357510438828987674771479530795708,194986,2022-01-06,123109142533.0
247,2022-01-07,1641513600,943904127.1872008,942738532.455012,294174.691359997,20472237253704609418,1401485854442414231368567847594114,195624,2022-01-07,
248,2022-01-08,1641600000,929913653.7501659,929629267.511139,298256.0282185822,21303107917048922348,1427529197605175527168793479356511,195992,2022-01-08,113347997597.0
249,2022-01-09,1641686400,543059952.9835324,543098952.2345,173326.43795241707,22231774911544986555,1411750560449304797064528000834060,195769,2022-01-09,111913023252.0
250,2022-01-10,1641772800,1116373944.2533157,1116159689.532077,365837.6672068219,22902374666733661298,1427109436824650749426254268309792,195986,2022-01-10,
251,2022-01-11,1641859200,623530009.8707207,623620886.679918,197514.43284398195,24982368051854907987,1392347582988855872406342880154967,195493,2022-01-11,159569286459.5
252,2022-01-12,1641945600,674868206.1654259,674907698.971551,203237.39050499263,48975335565732735778,1364796304813297328790290322831571,195093,2022-01-12,131318502721.0
253,2022-01-13,1642032000,933526511.8561903,933436548.985639,281091.70983414695,48534188281655561357,1392158239657842636619455796690225,195490,2022-01-13,160833373237.0
254,2022-01-14,1642118400,651663968.250896,651633336.901147,199139.89656890839,28213737666755380427,1376968650471131959221862254918651,195271,2022-01-14,160400109446.0
255,2022-01-15,1642204800,357710942.2478987,357780963.765842,107596.09699379427,28747796723685755583,1372912471952534339035323648956855,195212,2022-01-15,147000000000.0
256,2022-01-16,1642291200,375974453.4117262,375992435.117114,112913.03643542559,28732787730263777384,1368927037945310364960990978860368,195153,2022-01-16,155000000000.0
257,2022-01-17,1642377600,639290578.9961834,639112991.745403,196864.09695332206,30171880085790207786,1397873611589830575407854401901984,195572,2022-01-17,167621287931.5
258,2022-01-18,1642464000,713891555.1351658,713847202.957559,226692.08103194353,30133612411261836643,1408886327866584119206804322582534,195729,2022-01-18,115242294627.5
259,2022-01-19,1642550400,768132529.9968317,767965271.113723,246628.22032107695,35865276034578693186,1425456431821134055439873242398139,195963,2022-01-19,128446168272.2
260,2022-01-20,1642636800,809952201.677082,809835778.963797,257692.60376183834,8693465726313365681,1445507813603259894594862167574283,196242,2022-01-20,98253255604.66667
261,2022-01-21,1642723200,2114626244.1220207,2113675194.562678,757743.0781747542,2379860084578970855,1564333368282625347970308374262700,197822,2022-01-21,132236729759.0
262,2022-01-22,1642809600,855403552.6149313,854910411.090256,348683.92849329044,39584617933702065070,1613997252832582418001233010225752,198447,2022-01-22,169695083725.0
263,2022-01-23,1642896000,1398151377.9018106,1398253706.111988,571336.7631651792,3850079446261978663,1571932917568260541890615680723813,197919,2022-01-23,122307375282.0
264,2022-01-24,1642982400,1668785376.9664636,1668584523.368183,712871.590571395,14171894251657428704,1603045009010204686173196238640130,198311,2022-01-24,137720529592.16666
265,2022-01-25,1643068800,928393775.6626469,928289962.595565,382480.5294924982,20780395564313003940,1597787468408732565220229288655536,198245,2022-01-25,135492574971.2
266,2022-01-26,1643155200,1445639272.117553,1445436627.791616,569856.7555636844,15410468467098285758,1597461203872773255876815787101923,198241,2022-01-26,206445352351.5
267,2022-01-27,1643241600,1106844420.7525153,1106598991.106403,458785.35113546805,16944956008726316335,1608229881039906351634321031861294,198376,2022-01-27,168130727168.0
268,2022-01-28,1643328000,829655995.3822526,829851934.056302,339703.59463787347,18175288392745171139,1569320527302120054729745793853776,197886,2022-01-28,69657977760.0
269,2022-01-29,1643414400,531738271.83249134,531741070.788149,207079.32088320376,19979540126180948806,1553203017223038104485382078288896,197679,2022-01-29,91587545800.8
270,2022-01-30,1643500800,460188378.1112608,460102108.552136,177446.21252406004,21433915861005547457,1551998789368136089170616318819874,197664,2022-01-30,132066847214.0
271,2022-01-31,1643587200,646312856.3450145,646398916.683383,249326.95269845313,21293021052651406240,1527413673413901449346096497289136,197344,2022-01-31,134199622933.0
